symbol	hgnc_id	expected	observed	p-value	info
FAM76A	28530.0	0.01722351597907088	0.198897459650217	0.0419502691622494	probability of observing this or more number of mutations is too small
FAM83G	32554.0	0.04298769681434858	0.29636152251219605	0.03190492322364795	probability of observing this or more number of mutations is too small
FAM83H	24797.0	0.07199642114428881	0.30274564707125	0.07307035411602002	probability of observing this or more number of mutations is too small
FAM84A	20743.0	0.021297105490359847	0.47615466797885203	0.004748572111089331	probability of observing this or more number of mutations is too small
FAM89A	25057.0	0.0129707929904342	0.178085817637763	0.03985173088177737	probability of observing this or more number of mutations is too small
FAM8A1	16372.0	0.023924347480283336	0.320363696353931	0.022732595458999867	probability of observing this or more number of mutations is too small
FAN1	29170.0	0.04338089681932747	0.29353982783838695	0.05633786596444529	probability of observing this or more number of mutations is too small
FANCF	3587.0	0.019204674281184844	0.001	1.0	observed < expected, pvalue set at 1
FANCM	23168.0	0.0757782713630292	0.47615466797885203	0.03757138577991268	probability of observing this or more number of mutations is too small
FARSB	17800.0	0.02633648707136149	0.326203631448657	0.02713092723251795	probability of observing this or more number of mutations is too small
FAT1	3595.0	0.17646808733815428	0.001	1.0	observed < expected, pvalue set at 1
FAT2	3596.0	0.15641327714924502	0.44666748358546204	0.10920407639208413	probability of observing this or more number of mutations is too small
FAT3	23112.0	0.2131976019829516	0.307105785961931	0.2543932066005925	probability of observing this or more number of mutations is too small
FAT4	23109.0	0.1765670253802162	0.9465952767964431	0.006575853321314617	probability of observing this or more number of mutations is too small
FAXC	20742.0	0.018221352120079845	0.199181507949428	0.04638006226839216	probability of observing this or more number of mutations is too small
FBN1	3603.0	0.176173331922227	1.0270729449285452	0.021333440152677078	probability of observing this or more number of mutations is too small
FBN2	3604.0	0.1431581761567028	0.308955433012906	0.20320022622067863	probability of observing this or more number of mutations is too small
FBN3	18794.0	0.13408276191490998	0.567191922660665	0.035278005610512655	probability of observing this or more number of mutations is too small
FBXO10	13589.0	0.0479730015873766	0.6300869504246411	0.0032584607046634967	probability of observing this or more number of mutations is too small
FBXO11	13590.0	0.07798176405895618	0.313672830982936	0.08879265129297914	probability of observing this or more number of mutations is too small
FBXO16	13618.0	0.014255846743922038	0.29163414820366	0.017161291949896088	probability of observing this or more number of mutations is too small
FBXO21	13592.0	0.04190065698802899	0.7472808347991391	0.013472231957795355	probability of observing this or more number of mutations is too small
FBXO31	16510.0	0.03619327305077352	0.30004658130366496	0.04571662400211697	probability of observing this or more number of mutations is too small
FBXO4	13583.0	0.016023484445900193	0.259439491985675	0.02383090044056946	probability of observing this or more number of mutations is too small
FBXO8	13587.0	0.013049272086126872	0.28523306193954306	0.019158623952890756	probability of observing this or more number of mutations is too small
FCAR	3608.0	0.01036321863773099	0.40250298086988395	0.004850933304530137	probability of observing this or more number of mutations is too small
FCGBP	13572.0	0.2372834331805982	0.001	1.0	observed < expected, pvalue set at 1
FCHO1	29002.0	0.0537121141641346	0.347435093148541	0.032929113245487945	probability of observing this or more number of mutations is too small
FCHSD1	25463.0	0.039333002760717	0.336890244885129	0.032997740182945344	probability of observing this or more number of mutations is too small
FCN3	3625.0	0.013031665786514046	0.001	1.0	observed < expected, pvalue set at 1
FEM1A	16934.0	0.039652511061429294	0.001	1.0	observed < expected, pvalue set at 1
FEM1B	3649.0	0.024979586535659716	0.001	1.0	observed < expected, pvalue set at 1
FERMT1	15889.0	0.03065201448696546	0.16386322300013598	0.08519848516298736	probability of observing this or more number of mutations is too small
FERMT2	15767.0	0.03135972721946427	0.31045643352465196	0.04757127034573034	probability of observing this or more number of mutations is too small
FEZ1	3659.0	0.01951224746774363	0.782081552467865	0.00017505392166925778	probability of observing this or more number of mutations is too small
FGF12	3668.0	0.014732464810736775	0.346435093148541	0.009570006566100976	probability of observing this or more number of mutations is too small
FGF14	3671.0	0.015042703134625841	0.304631995611072	0.018656304510914067	probability of observing this or more number of mutations is too small
FGF6	3684.0	0.010682369997763503	0.001	1.0	observed < expected, pvalue set at 1
FGF8	3686.0	0.016027057588160906	0.001	1.0	observed < expected, pvalue set at 1
FGFR2	3689.0	0.057239448918025335	1.5581313437084692	0.0002649835498987383	probability of observing this or more number of mutations is too small
FGFR3	3690.0	0.05980049340359127	0.14707706057356	0.20429470548198547	probability of observing this or more number of mutations is too small
FGFR4	3691.0	0.04898995360932114	0.30451136540264195	0.06411254912094749	probability of observing this or more number of mutations is too small
FHL3	3704.0	0.01564974124785771	0.18297673783913698	0.04560640014421648	probability of observing this or more number of mutations is too small
FIG4	16873.0	0.040903499579943034	0.32956835321765005	0.04214907730928303	probability of observing this or more number of mutations is too small
FIGN	13285.0	0.026860417187310602	0.47615466797885203	0.007925254418382346	probability of observing this or more number of mutations is too small
FILIP1L	24589.0	0.0408607680102335	0.18756473237517998	0.0864078984625198	probability of observing this or more number of mutations is too small
FIP1L1	19124.0	0.05878682309186358	0.26953993448584695	0.11296387642578817	probability of observing this or more number of mutations is too small
FKBP1B	3712.0	0.00518603200270898	0.001	1.0	observed < expected, pvalue set at 1
FKBP8	3724.0	0.019366658719653686	0.001	1.0	observed < expected, pvalue set at 1
FKBP9	3725.0	0.04430523757580995	0.001	1.0	observed < expected, pvalue set at 1
FLG	3748.0	0.13887447786377058	0.14707706057356	0.5222115629457746	probability of observing this or more number of mutations is too small
FLII	3750.0	0.07787579981667142	0.644650832617333	0.009504019699299952	probability of observing this or more number of mutations is too small
FLNC	3756.0	0.1836979959868675	0.7692601892096139	0.05082822644739932	probability of observing this or more number of mutations is too small
FLOT2	3758.0	0.02738873044434131	0.40250298086988395	0.012971262248171134	probability of observing this or more number of mutations is too small
FLRT3	3762.0	0.02288794621171329	0.34871475405035196	0.015150125719356559	probability of observing this or more number of mutations is too small
FLT1	3763.0	0.056846792190017474	0.40340507381604795	0.03442525435944801	probability of observing this or more number of mutations is too small
FLT3	3765.0	0.03775309042358528	0.30374564707125	0.04291909120611149	probability of observing this or more number of mutations is too small
FLT4	3767.0	0.09091648044298936	2.435559161247892	2.816817079435977e-06	probability of observing this or more number of mutations is too small
FLYWCH1	25404.0	0.03709215094133268	0.30624844047579	0.025790657168060168	probability of observing this or more number of mutations is too small
FMN1	3768.0	0.06490838767174265	0.531098422268681	0.009969874461791041	probability of observing this or more number of mutations is too small
FMNL1	1212.0	0.06267183856742063	0.44666748358546204	0.024373718309259513	probability of observing this or more number of mutations is too small
FN1	3778.0	0.12626684585004888	0.19478587775333603	0.292156335982611	probability of observing this or more number of mutations is too small
FN3K	24822.0	0.019498502970764747	0.780837895229389	0.00012462562875791157	probability of observing this or more number of mutations is too small
FNBP4	19752.0	0.0656222019572202	0.001	1.0	observed < expected, pvalue set at 1
FNDC1	21184.0	0.0886988559076842	0.14707706057356	0.3429501023924291	probability of observing this or more number of mutations is too small
FNDC3A	20296.0	0.047360913787553006	0.321363696353931	0.048732947336070594	probability of observing this or more number of mutations is too small
FNDC3B	24670.0	0.05749711106046165	0.001	1.0	observed < expected, pvalue set at 1
FNIP1	29418.0	0.06639634881307223	0.001	1.0	observed < expected, pvalue set at 1
FOXA2	5022.0	0.026887644816528656	0.290674564531907	0.02818493630519554	probability of observing this or more number of mutations is too small
FOXC1	3800.0	0.03754700952863617	0.33964151584608304	0.017413315312021695	probability of observing this or more number of mutations is too small
FOXD1	3802.0	0.028532890134489404	0.17248958614695098	0.024829936629721085	probability of observing this or more number of mutations is too small
FOXI1	3815.0	0.01649887563295092	0.14707706057356	0.0716662876864591	probability of observing this or more number of mutations is too small
FOXK1	23480.0	0.06484198831345812	0.237049569211284	0.11826687276031717	probability of observing this or more number of mutations is too small
FOXK2	6036.0	0.07596907584284764	0.318744230968516	0.09591075583388867	probability of observing this or more number of mutations is too small
FOXM1	3818.0	0.032359791447904324	0.44766748358546204	0.011351331042451649	probability of observing this or more number of mutations is too small
FOXP1	3823.0	0.05400679567884799	1.895043892726484	2.079861912569605e-05	probability of observing this or more number of mutations is too small
FOXP2	13875.0	0.04425818209632729	0.7986239435117221	0.017968823250153663	probability of observing this or more number of mutations is too small
FOXP4	20842.0	0.03989776886662234	0.29353982783838695	0.046415350137514536	probability of observing this or more number of mutations is too small
FOXR1	29980.0	0.01466475425987172	0.14707706057356	0.059575694941847834	probability of observing this or more number of mutations is too small
FOXRED1	26927.0	0.024437269731831326	0.29353982783838695	0.032325490942014944	probability of observing this or more number of mutations is too small
FRAS1	19185.0	0.15294660247107916	0.33964151584608304	0.16591345074477834	probability of observing this or more number of mutations is too small
FREM2	25396.0	0.13219806687497468	0.3096309302579	0.16854492882626393	probability of observing this or more number of mutations is too small
FRMD3	24125.0	0.02695341938253727	0.329038717280283	0.024828206508564765	probability of observing this or more number of mutations is too small
FRMD5	28214.0	0.03474213641929996	0.176164524638658	0.07855734942619266	probability of observing this or more number of mutations is too small
FRMPD2	28572.0	0.06476839081857519	0.29636152251219605	0.0656630493401325	probability of observing this or more number of mutations is too small
FRY	20367.0	0.19381753869773943	0.7472119182187049	0.09670781215639586	probability of observing this or more number of mutations is too small
FRYL	29127.0	0.15821631069181857	2.095687749956371	0.0001644279885782994	probability of observing this or more number of mutations is too small
FRZB	3959.0	0.01771971626626901	0.284002117420271	0.025646836840307666	probability of observing this or more number of mutations is too small
FSIP1	21674.0	0.016173879327814805	0.318946335373382	0.00992837667248232	probability of observing this or more number of mutations is too small
FTSJ3	17136.0	0.040957912926337874	0.47615466797885203	0.016835476478892192	probability of observing this or more number of mutations is too small
FUK	29500.0	0.056862362661857235	0.47615466797885203	0.021384088905923977	probability of observing this or more number of mutations is too small
FUT9	4020.0	0.012358185955325642	0.001	1.0	observed < expected, pvalue set at 1
FZD3	4041.0	0.029405690332669206	0.32560030281311897	0.024031250065788774	probability of observing this or more number of mutations is too small
FZD8	4046.0	0.04177763756035068	0.312082093043671	0.0238135746107179	probability of observing this or more number of mutations is too small
G6PC	4056.0	0.014399801324022935	0.001	1.0	observed < expected, pvalue set at 1
GAB3	17515.0	0.014966792894401868	0.324985227167362	0.011714936057068212	probability of observing this or more number of mutations is too small
GABRG3	4088.0	0.023712910070993874	0.307955433012906	0.02849160264154254	probability of observing this or more number of mutations is too small
GABRP	4089.0	0.020654928849346166	0.299134179531649	0.031223696477015186	probability of observing this or more number of mutations is too small
GAD1	4092.0	0.03202294916991619	0.20828329511605398	0.08050213875826939	probability of observing this or more number of mutations is too small
GALK1	4118.0	0.025002571302914584	0.175427142067126	0.06709418601195043	probability of observing this or more number of mutations is too small
GALNT11	19875.0	0.033109543952341926	0.19255605835682002	0.08140687413906224	probability of observing this or more number of mutations is too small
GALNT14	22946.0	0.03392645820986273	0.001	1.0	observed < expected, pvalue set at 1
GALNT9	4131.0	0.043235267110677086	0.14707706057356	0.16773701982745626	probability of observing this or more number of mutations is too small
GAN	4137.0	0.032606465369402794	0.6259298757298462	0.0019153604218181564	probability of observing this or more number of mutations is too small
GANAB	4138.0	0.061618302119987395	1.138422122286792	0.0011672291112145192	probability of observing this or more number of mutations is too small
GARNL3	25425.0	0.04890221617320642	0.229342155232316	0.10126444232084225	probability of observing this or more number of mutations is too small
GART	4163.0	0.04081527292842029	0.312881910965682	0.058767833631549415	probability of observing this or more number of mutations is too small
GAS2L2	24846.0	0.03601358907729461	0.15088366873882997	0.09063255486379371	probability of observing this or more number of mutations is too small
GATA3	4172.0	0.02708487283275693	0.335890244885129	0.025419506032836225	probability of observing this or more number of mutations is too small
GATA4	4173.0	0.054020560672596446	0.838375540983127	0.00806124921909021	probability of observing this or more number of mutations is too small
GATA6	4174.0	0.04005912020012881	2.09596258535435	7.87581902806725e-12	probability of observing this or more number of mutations is too small
GATAD2B	30778.0	0.0324609061156237	0.7462119182187049	0.0008627493985397455	probability of observing this or more number of mutations is too small
GBF1	4181.0	0.1108866508881167	0.001	1.0	observed < expected, pvalue set at 1
GBP5	19895.0	0.018773735291224197	0.3096309302579	0.014794630471405324	probability of observing this or more number of mutations is too small
GC	4187.0	0.022289086788797173	0.313672830982936	0.021955942416875217	probability of observing this or more number of mutations is too small
GCDH	4189.0	0.02773786703874783	0.23812000671995603	0.05405479712992165	probability of observing this or more number of mutations is too small
GCNT3	4205.0	0.01620063642335067	0.14707706057356	0.06723323431061484	probability of observing this or more number of mutations is too small
GDA	4212.0	0.021564504160367794	0.193284460169131	0.05197275580164824	probability of observing this or more number of mutations is too small
GDNF	4232.0	0.01111264798062989	0.34401518768361206	0.003475024390965905	probability of observing this or more number of mutations is too small
GEMIN4	15717.0	0.038220494211455014	0.001	1.0	observed < expected, pvalue set at 1
GFI1B	4238.0	0.01842693896305047	0.644821047771716	0.0003679298090905826	probability of observing this or more number of mutations is too small
GGA3	17079.0	0.029292537014792164	0.318946335373382	0.02148541826252615	probability of observing this or more number of mutations is too small
GGN	18869.0	0.03279705229764354	0.14707706057356	0.163892542285489	probability of observing this or more number of mutations is too small
GGT6	26891.0	0.017821784736451268	0.002	1.0	observed < expected, pvalue set at 1
GIGYF1	9126.0	0.060328052336160065	0.34401518768361206	0.05961511338902512	probability of observing this or more number of mutations is too small
GIMAP6	21918.0	0.010502053303744287	0.001	1.0	observed < expected, pvalue set at 1
GIT1	4272.0	0.06886717326394483	0.002	1.0	observed < expected, pvalue set at 1
GJA1	4274.0	0.015455765886377613	0.308797205850991	0.014277492612765423	probability of observing this or more number of mutations is too small
GJA10	16995.0	0.017257218503381237	0.314454687161942	0.011106139836226459	probability of observing this or more number of mutations is too small
GLA	4296.0	0.011028092117553633	0.47615466797885203	0.0043846431180956	probability of observing this or more number of mutations is too small
GLCCI1	18713.0	0.028466602776368092	0.001	1.0	observed < expected, pvalue set at 1
GLIPR1L2	28592.0	0.015474389948918709	0.001	1.0	observed < expected, pvalue set at 1
GLIS1	29525.0	0.03829538427284123	0.33498368846613297	0.031171650402485096	probability of observing this or more number of mutations is too small
GLIS3	28510.0	0.04500816211559393	0.5142350707646061	0.005692563073088668	probability of observing this or more number of mutations is too small
GLUL	4341.0	0.022628560415467118	0.34871475405035196	0.01857468778545895	probability of observing this or more number of mutations is too small
GLYAT	13734.0	0.008283819734701813	0.30624844047579	0.004419270475765143	probability of observing this or more number of mutations is too small
GLYR1	24434.0	0.04571107991764358	0.34401518768361206	0.04791079902277503	probability of observing this or more number of mutations is too small
GNA15	4383.0	0.02169683667853568	0.30274564707125	0.019191207738439426	probability of observing this or more number of mutations is too small
GNAI3	4387.0	0.01870426638668761	0.40250298086988395	0.010588289549227055	probability of observing this or more number of mutations is too small
GNAT3	22800.0	0.014553788052049084	0.31822228358327803	0.017733534593889537	probability of observing this or more number of mutations is too small
GNB1	4396.0	0.04741861974770855	0.34401518768361206	0.06190113142158977	probability of observing this or more number of mutations is too small
GNB2	4398.0	0.05422466822501722	0.34871475405035196	0.07353396502390712	probability of observing this or more number of mutations is too small
GNE	23657.0	0.03598163943393322	0.33111384194552	0.035571114447056025	probability of observing this or more number of mutations is too small
GNG12	19663.0	0.002512161014052326	0.001	1.0	observed < expected, pvalue set at 1
GNPAT	4416.0	0.02559824636973666	0.305383573941161	0.029622374069048687	probability of observing this or more number of mutations is too small
GNPDA2	21526.0	0.010728652892853822	0.30624844047579	0.01328200505864931	probability of observing this or more number of mutations is too small
GNPTAB	29670.0	0.05334275767417225	0.315990550203252	0.07398643998468052	probability of observing this or more number of mutations is too small
GOLGA3	4426.0	0.07837138665463693	0.33720161822700107	0.07935336839889172	probability of observing this or more number of mutations is too small
GOLGA5	4428.0	0.03487898587419497	0.305297428265892	0.05157626637937437	probability of observing this or more number of mutations is too small
GON4L	25973.0	0.11242201337636797	0.001	1.0	observed < expected, pvalue set at 1
GOPC	17643.0	0.023861554131328122	0.313672830982936	0.041380924256762	probability of observing this or more number of mutations is too small
GORASP1	16769.0	0.0252129747982024	0.33111384194552	0.02230352905184067	probability of observing this or more number of mutations is too small
GOSR1	4430.0	0.013326913529804392	0.33845280222098106	0.013229477935774926	probability of observing this or more number of mutations is too small
GOSR2	4431.0	0.01670748020141341	0.47615466797885203	0.005099716191644387	probability of observing this or more number of mutations is too small
GPAM	24865.0	0.03778904540803929	0.315990550203252	0.05043067182780426	probability of observing this or more number of mutations is too small
GPATCH1	24658.0	0.04265322604467548	0.312082093043671	0.05230327186744161	probability of observing this or more number of mutations is too small
GPATCH8	29066.0	0.0832247178162152	1.2628095494724298	0.0021835292196517	probability of observing this or more number of mutations is too small
GPBAR1	19680.0	0.013093994548931355	0.7985651918647101	1.0301908878559651e-05	probability of observing this or more number of mutations is too small
GPHN	15465.0	0.05299424475021788	0.34896431289969804	0.035664867152226123	probability of observing this or more number of mutations is too small
GPN3	30186.0	0.018045426360547994	0.001	1.0	observed < expected, pvalue set at 1
GPR1	4463.0	0.011035448831795027	0.323720448101754	0.007163583936267314	probability of observing this or more number of mutations is too small
GPR135	19991.0	0.03426029889292036	0.001	1.0	observed < expected, pvalue set at 1
GPR150	23628.0	0.02653072367612795	0.47615466797885203	0.005018061140944338	probability of observing this or more number of mutations is too small
GPR151	23624.0	0.013244125637218225	0.001	1.0	observed < expected, pvalue set at 1
GPR156	20844.0	0.028346428228128676	0.26458875606675203	0.039336028277214934	probability of observing this or more number of mutations is too small
GPR158	23689.0	0.07083799376051438	0.001	1.0	observed < expected, pvalue set at 1
GPR162	16693.0	0.03824272783616804	0.234216743421674	0.06960414697410668	probability of observing this or more number of mutations is too small
GPR182	13708.0	0.014438970236806084	0.17986307488479	0.029311801370866353	probability of observing this or more number of mutations is too small
GPR20	4475.0	0.0187309443294518	0.668816735465526	9.88034753331581e-05	probability of observing this or more number of mutations is too small
GPR35	4492.0	0.014395107950885147	0.245322967001999	0.009523602259237582	probability of observing this or more number of mutations is too small
GPR50	4506.0	0.012488104362139506	0.001	1.0	observed < expected, pvalue set at 1
GPRC5B	13308.0	0.024547074489591036	0.548353660125666	0.0015183179675340224	probability of observing this or more number of mutations is too small
GPRC5C	13309.0	0.02598585709393006	0.612170370821822	0.0009513313345809967	probability of observing this or more number of mutations is too small
GPS1	4549.0	0.02863030779010017	0.332116465996372	0.021386158040581655	probability of observing this or more number of mutations is too small
GPSM2	29501.0	0.03227407182468685	0.40250298086988395	0.021334360468082472	probability of observing this or more number of mutations is too small
GPT	4552.0	0.029156069441074864	0.19478587775333603	0.07081092071993708	probability of observing this or more number of mutations is too small
GPT2	18062.0	0.046087035813687324	0.26458875606675203	0.06642648829779735	probability of observing this or more number of mutations is too small
GRAMD1C	25252.0	0.028970769944194476	0.001	1.0	observed < expected, pvalue set at 1
GRAMD4	29113.0	0.04936626594037806	0.318946335373382	0.05191838902125259	probability of observing this or more number of mutations is too small
GREB1L	31042.0	0.08937085688812368	0.44666748358546204	0.05378191030919868	probability of observing this or more number of mutations is too small
GRHL2	2799.0	0.03294984570301667	0.44666748358546204	0.017542696236780567	probability of observing this or more number of mutations is too small
GRIA4	4574.0	0.059104307475770654	0.7159544628142349	0.026512081909623036	probability of observing this or more number of mutations is too small
GRIK1	4579.0	0.045166644901279585	0.40250298086988395	0.02861864198689657	probability of observing this or more number of mutations is too small
GRIK3	4581.0	0.05651953600152615	0.626554741948618	0.005460065036977307	probability of observing this or more number of mutations is too small
GRIK4	4582.0	0.0605898167836198	0.001	1.0	observed < expected, pvalue set at 1
GRIN2B	4586.0	0.1467153729262251	0.001	1.0	observed < expected, pvalue set at 1
GRIN2C	4587.0	0.06179377534554499	0.14807706057356	0.20085820425409215	probability of observing this or more number of mutations is too small
GRINA	4589.0	0.01922734503613682	0.7707013316102329	0.005197165048024383	probability of observing this or more number of mutations is too small
GRIP1	18708.0	0.05202899990492772	0.001	1.0	observed < expected, pvalue set at 1
GRM2	4594.0	0.04691714061782223	0.34796431289969804	0.029866112825781322	probability of observing this or more number of mutations is too small
GRM5	4597.0	0.05905632942826648	0.320363696353931	0.058254134262485394	probability of observing this or more number of mutations is too small
GRM6	4598.0	0.06577837167460872	0.001	1.0	observed < expected, pvalue set at 1
GRSF1	4610.0	0.02883439707149624	0.47615466797885203	0.008329810410491795	probability of observing this or more number of mutations is too small
GSE1	28979.0	0.0693163030220831	0.31522731476637894	0.07390714689048175	probability of observing this or more number of mutations is too small
GSN	4620.0	0.04827446808944836	0.001	1.0	observed < expected, pvalue set at 1
GSPT1	4621.0	0.05682575082887145	0.26953993448584695	0.07041034429856252	probability of observing this or more number of mutations is too small
GSPT2	4622.0	0.014820915187859083	0.001	1.0	observed < expected, pvalue set at 1
GTDC1	20887.0	0.015913431242102375	0.321739018293181	0.016528833143146408	probability of observing this or more number of mutations is too small
GTF2H3	4657.0	0.014075075449647338	0.29636152251219605	0.020270328572778967	probability of observing this or more number of mutations is too small
GTF2IRD1	4661.0	0.057346400934533484	0.29415412114712	0.08137621466213667	probability of observing this or more number of mutations is too small
GTF3A	4662.0	0.015313576532654409	0.001	1.0	observed < expected, pvalue set at 1
GTF3C1	4664.0	0.12756588149855244	0.28755693636381396	0.17111996763175116	probability of observing this or more number of mutations is too small
GTPBP1	4669.0	0.08855463989326069	0.346435093148541	0.10318895598805576	probability of observing this or more number of mutations is too small
GTPBP4	21535.0	0.031441504295165346	0.45918344506298603	0.012169210764213048	probability of observing this or more number of mutations is too small
GZF1	15808.0	0.030037400883383667	0.001	1.0	observed < expected, pvalue set at 1
H2BFM	27867.0	0.00683522694535303	0.295426139853306	0.0029091453693406086	probability of observing this or more number of mutations is too small
H3F3A	4764.0	0.021438888140245065	0.34401518768361206	0.03572713901306662	probability of observing this or more number of mutations is too small
HAO2	4810.0	0.01511739295812775	0.28641851761357	0.017340500176060626	probability of observing this or more number of mutations is too small
HAP1	4812.0	0.0285637500505195	0.199039535569072	0.03963576177607319	probability of observing this or more number of mutations is too small
HAPLN4	31357.0	0.03276045119376899	0.29258930574791997	0.04278878896569934	probability of observing this or more number of mutations is too small
HAS3	4820.0	0.034345723275342015	0.001	1.0	observed < expected, pvalue set at 1
HAUS3	28719.0	0.01903480217070637	0.375418520325128	0.012330290585191136	probability of observing this or more number of mutations is too small
HCAR3	16824.0	0.01258504809777046	0.001	1.0	observed < expected, pvalue set at 1
HCFC1	4839.0	0.13536443314207008	0.7778726293975942	0.06133747502798911	probability of observing this or more number of mutations is too small
HDAC11	19086.0	0.02132838971325267	0.001	1.0	observed < expected, pvalue set at 1
HDAC7	14067.0	0.06183388788045254	0.934956126982996	0.0036889468320938663	probability of observing this or more number of mutations is too small
HDAC8	13315.0	0.012592218751089304	0.733616822815404	9.897492708778918e-05	probability of observing this or more number of mutations is too small
HDDC3	30522.0	0.012271601529074732	0.34796431289969804	0.0078020352989098185	probability of observing this or more number of mutations is too small
HDLBP	4857.0	0.06522379819723818	0.001	1.0	observed < expected, pvalue set at 1
HECTD1	20157.0	0.12653291537623243	0.727733873841108	0.017117112628818706	probability of observing this or more number of mutations is too small
HECTD3	26117.0	0.0722047648916952	0.29258930574791997	0.10135153152222075	probability of observing this or more number of mutations is too small
HECTD4	26611.0	0.2806038821053908	1.4963643093448882	0.009868344376618647	probability of observing this or more number of mutations is too small
HELQ	18536.0	0.03842823248331365	0.297291455108301	0.046258121792802656	probability of observing this or more number of mutations is too small
HELZ	16878.0	0.08203016155605185	0.29258930574791997	0.07356566766692955	probability of observing this or more number of mutations is too small
HEPACAM	26361.0	0.046387960972334295	1.5052179868151632	0.00039584205941436545	probability of observing this or more number of mutations is too small
HEPACAM2	27364.0	0.01696933191237563	0.14707706057356	0.07271565271036558	probability of observing this or more number of mutations is too small
HEPH	4866.0	0.028789098453257132	0.001	1.0	observed < expected, pvalue set at 1
HERC1	4867.0	0.2835339968068617	0.34871475405035196	0.27832543399887183	probability of observing this or more number of mutations is too small
HERC2	4868.0	0.28845961959439015	0.303631995611072	0.37147460591747394	probability of observing this or more number of mutations is too small
HERC4	24521.0	0.042684068255698704	0.838375540983127	0.0004275508959591368	probability of observing this or more number of mutations is too small
HEXDC	26307.0	0.02260344925669991	0.001	1.0	observed < expected, pvalue set at 1
HEY1	4880.0	0.02057908487337828	0.327374435710851	0.020924521268577367	probability of observing this or more number of mutations is too small
HEY2	4881.0	0.018403995515439402	0.308797205850991	0.018959778893326635	probability of observing this or more number of mutations is too small
HGS	4897.0	0.07137830714610273	0.152999052933949	0.1366486770812151	probability of observing this or more number of mutations is too small
HHIP	14866.0	0.030997103293495386	0.47615466797885203	0.01042463035471181	probability of observing this or more number of mutations is too small
HHIPL2	25842.0	0.031864749475530516	0.001	1.0	observed < expected, pvalue set at 1
HHLA3	4906.0	0.005178068508313796	0.40250298086988395	0.002285983582404443	probability of observing this or more number of mutations is too small
HID1	15736.0	0.04369771273701654	0.251278283974869	0.08723313304576823	probability of observing this or more number of mutations is too small
HIP1	4913.0	0.05309688233741816	0.34501518768361206	0.05350731483538117	probability of observing this or more number of mutations is too small
HIP1R	18415.0	0.05972124381424779	0.811494983111292	0.001051293673372415	probability of observing this or more number of mutations is too small
HIRA	4916.0	0.09722947942962047	0.839375540983127	0.012925353062255271	probability of observing this or more number of mutations is too small
HIST1H2BB	4751.0	0.004856801833683552	0.001	1.0	observed < expected, pvalue set at 1
HIST1H2BG	4746.0	0.005556936728989337	0.34401518768361206	0.0009404295226268264	probability of observing this or more number of mutations is too small
HIST1H4C	4787.0	0.007799053627459666	0.320363696353931	0.0018929617350119464	probability of observing this or more number of mutations is too small
HIVEP1	4920.0	0.1000537737996897	0.001	1.0	observed < expected, pvalue set at 1
HIVEP2	4921.0	0.11009904221874411	2.9551341553016606	5.520772491004943e-07	probability of observing this or more number of mutations is too small
HIVEP3	13561.0	0.09569632231735994	0.290674564531907	0.1242893045189466	probability of observing this or more number of mutations is too small
HK1	4922.0	0.056269850722175226	0.470743013868311	0.022303186784540605	probability of observing this or more number of mutations is too small
HK2	4923.0	0.05069187202716425	0.315990550203252	0.05677133892803097	probability of observing this or more number of mutations is too small
HK3	4925.0	0.04362951481427802	0.001	1.0	observed < expected, pvalue set at 1
HKR1	4928.0	0.028294089062966807	0.29448550745637603	0.022055794307861167	probability of observing this or more number of mutations is too small
HLTF	11099.0	0.0402429606707264	0.346435093148541	0.03495132215392965	probability of observing this or more number of mutations is too small
HMCN1	19194.0	0.2333012903603904	0.852499521057088	0.02997559105717364	probability of observing this or more number of mutations is too small
HMMR	5012.0	0.02314377073290591	0.14707706057356	0.09540125248010932	probability of observing this or more number of mutations is too small
HMX3	5019.0	0.02575998934908826	0.001	1.0	observed < expected, pvalue set at 1
HNF4A	5024.0	0.04461925420408454	0.268914623072443	0.05954711532767183	probability of observing this or more number of mutations is too small
HNRNPA1L2	27067.0	0.009029365724755703	0.235983264358083	0.003906392279782201	probability of observing this or more number of mutations is too small
HNRNPF	5039.0	0.014115431683816801	0.001	1.0	observed < expected, pvalue set at 1
HNRNPK	5044.0	0.056040570610838565	1.584587459201832	0.00020384789737303203	probability of observing this or more number of mutations is too small
HNRNPU	5048.0	0.05656348128946847	1.4925226739455129	0.0005061345306336558	probability of observing this or more number of mutations is too small
HOXA10	5100.0	0.02509623481712037	0.346435093148541	0.010493212014456842	probability of observing this or more number of mutations is too small
HOXA7	5108.0	0.015255952321239169	0.14707706057356	0.06607098213180083	probability of observing this or more number of mutations is too small
HOXD10	5133.0	0.01951704397484653	0.7249541930377109	0.008494146116716035	probability of observing this or more number of mutations is too small
HPS3	15597.0	0.04174356410838323	0.346435093148541	0.033753297767064344	probability of observing this or more number of mutations is too small
HPS5	17022.0	0.04409053089848458	0.001	1.0	observed < expected, pvalue set at 1
HR	5172.0	0.05638303748748302	0.331088938941779	0.04657547521584725	probability of observing this or more number of mutations is too small
HRH1	5182.0	0.019835234810765004	0.001	1.0	observed < expected, pvalue set at 1
HSD11B1	5208.0	0.00916223957684186	0.211177795944133	0.01628732571563577	probability of observing this or more number of mutations is too small
