symbol	hgnc_id	expected	observed	p-value	info
RFX2	9983.0	0.05088034832604409	0.301852504089027	0.06827072346620686	probability of observing this or more number of mutations is too small
RFX7	25777.0	0.051518917342859676	0.001	1.0	observed < expected, pvalue set at 1
RGL3	30282.0	0.0382863504756178	0.29353982783838695	0.04387649472528923	probability of observing this or more number of mutations is too small
RGMB	26896.0	0.024774502822037782	0.32956835321765005	0.020489606685158278	probability of observing this or more number of mutations is too small
RGPD4	32417.0	0.05004308698806417	0.418936667990117	0.027010102756764888	probability of observing this or more number of mutations is too small
RGS11	9993.0	0.028419243226311442	0.001	1.0	observed < expected, pvalue set at 1
RGS20	14600.0	0.020375225935723454	0.334052081797976	0.013934829158628982	probability of observing this or more number of mutations is too small
RGSL1	18636.0	0.035182702839761694	0.18815478756676302	0.06536516495874542	probability of observing this or more number of mutations is too small
RHAG	10006.0	0.014894302246642043	0.34401518768361206	0.010637159800948709	probability of observing this or more number of mutations is too small
RHBDF1	20561.0	0.06983127989907802	0.23687155022079698	0.11626979782219103	probability of observing this or more number of mutations is too small
RHOBTB2	18756.0	0.0656674600966919	0.001	1.0	observed < expected, pvalue set at 1
RHOD	670.0	0.011833144658976684	0.299134179531649	0.005774372895300224	probability of observing this or more number of mutations is too small
RHOT2	21169.0	0.03270500360658722	0.296426139853306	0.030046228331825485	probability of observing this or more number of mutations is too small
RIC8A	29550.0	0.027781018503716243	0.001	1.0	observed < expected, pvalue set at 1
RIMBP2	30339.0	0.054219874203388134	0.001	1.0	observed < expected, pvalue set at 1
RIMS1	17282.0	0.12415496812115087	0.313672830982936	0.14027499430016915	probability of observing this or more number of mutations is too small
RIMS2	17283.0	0.09283753059520768	0.001	1.0	observed < expected, pvalue set at 1
RIMS3	21292.0	0.018403602915784918	0.307105785961931	0.02841306090369376	probability of observing this or more number of mutations is too small
RIN3	18751.0	0.047581287459911775	0.316744230968516	0.04039608954622266	probability of observing this or more number of mutations is too small
RIOK1	18656.0	0.02406167592166559	0.14707706057356	0.09136829630223509	probability of observing this or more number of mutations is too small
RIT1	10023.0	0.014290129745671946	0.607263991222144	0.0004834766352468986	probability of observing this or more number of mutations is too small
RLBP1	10024.0	0.016898789252303065	0.001	1.0	observed < expected, pvalue set at 1
RMDN1	24285.0	0.01450453353758832	0.300952752817675	0.017944216111967073	probability of observing this or more number of mutations is too small
RNF10	10055.0	0.039188540555818115	0.34796431289969804	0.03202308010782882	probability of observing this or more number of mutations is too small
RNF115	18154.0	0.01342179664025133	0.16712831413372	0.04016328357469711	probability of observing this or more number of mutations is too small
RNF123	21148.0	0.09746520740144074	0.3096309302579	0.1203020265880156	probability of observing this or more number of mutations is too small
RNF133	21154.0	0.011961632281604736	0.284002117420271	0.009634583910468668	probability of observing this or more number of mutations is too small
RNF14	10058.0	0.019313485284639796	0.321056690512992	0.025565341948711427	probability of observing this or more number of mutations is too small
RNF141	21159.0	0.010868840750598035	0.001	1.0	observed < expected, pvalue set at 1
RNF180	27752.0	0.020001942436218716	0.001	1.0	observed < expected, pvalue set at 1
RNF183	28721.0	0.007841255424107	0.14707706057356	0.03855146257294159	probability of observing this or more number of mutations is too small
RNF185	26783.0	0.00975433856255755	0.298215739468792	0.017644215671537962	probability of observing this or more number of mutations is too small
RNF20	10062.0	0.06986968707406795	0.7787142637346619	0.03170742747242192	probability of observing this or more number of mutations is too small
RNF207	32947.0	0.03702651035146296	0.40250298086988395	0.020830180940560588	probability of observing this or more number of mutations is too small
RNF208	25420.0	0.012394607949236707	0.298215739468792	0.005627783265291749	probability of observing this or more number of mutations is too small
RNF213	14539.0	0.23247534596511116	0.001	1.0	observed < expected, pvalue set at 1
RNF214	25335.0	0.032998769501043176	0.7462119182187049	0.01262763751671512	probability of observing this or more number of mutations is too small
RNF217	21487.0	0.031782931650738824	0.001	1.0	observed < expected, pvalue set at 1
RNF219	20308.0	0.0233738516500995	0.281409997104618	0.0290556355841817	probability of observing this or more number of mutations is too small
RNF220	25552.0	0.0331557605012104	0.299134179531649	0.0411601799399563	probability of observing this or more number of mutations is too small
RNF38	18052.0	0.027781862411618768	0.290674564531907	0.04556030974853605	probability of observing this or more number of mutations is too small
RNF44	19180.0	0.026942537198339313	0.34871475405035196	0.02037490555950696	probability of observing this or more number of mutations is too small
RNPEPL1	10079.0	0.027777078418299947	0.337625480075764	0.016101355106062927	probability of observing this or more number of mutations is too small
ROBO1	10249.0	0.08227514554024663	0.20801631943802698	0.17941892963090397	probability of observing this or more number of mutations is too small
ROBO2	10250.0	0.06922626210937655	0.290674564531907	0.09677928923825735	probability of observing this or more number of mutations is too small
ROCK1	10251.0	0.12074708233014038	0.838375540983127	0.04731880505703824	probability of observing this or more number of mutations is too small
ROCK2	10252.0	0.07902921776017802	0.657297546952403	0.0438637802543674	probability of observing this or more number of mutations is too small
RORA	10258.0	0.045882990902583264	0.18900733095492703	0.08201866369366254	probability of observing this or more number of mutations is too small
RP1	10263.0	0.06003497504110348	0.19311821793089	0.10348943652599076	probability of observing this or more number of mutations is too small
RPEL1	45241.0	0.006225860366364246	0.250018606728795	0.0028684502418055043	probability of observing this or more number of mutations is too small
RPH3A	17056.0	0.040074429064501066	0.001	1.0	observed < expected, pvalue set at 1
RPL10	10298.0	0.022175738156537155	0.596058138473068	0.02143813877921426	probability of observing this or more number of mutations is too small
RPL14	10305.0	0.00928972105650076	0.14707706057356	0.03741953251711723	probability of observing this or more number of mutations is too small
RPL15	10306.0	0.03710018919585481	0.29258930574791997	0.05124466505616748	probability of observing this or more number of mutations is too small
RPL29	10331.0	0.016938622044882716	0.33720161822700107	0.02228320146120886	probability of observing this or more number of mutations is too small
RPL5	10360.0	0.015418016766922194	0.813987861823519	6.123158398835343e-05	probability of observing this or more number of mutations is too small
RPRD2	29039.0	0.06384785611456148	0.7491832043295179	0.019344291984249407	probability of observing this or more number of mutations is too small
RPS15A	10389.0	0.01856736353101776	0.001	1.0	observed < expected, pvalue set at 1
RPS27A	10417.0	0.007797154110047648	0.001	1.0	observed < expected, pvalue set at 1
RPS5	10426.0	0.028414188134450943	0.311273544400891	0.046474389860892584	probability of observing this or more number of mutations is too small
RPS6KA1	10430.0	0.04564686575745833	0.334052081797976	0.05513655688553308	probability of observing this or more number of mutations is too small
RPS6KA2	10431.0	0.044277303138597755	0.31922228358327803	0.04531272882330221	probability of observing this or more number of mutations is too small
RPS6KB2	10437.0	0.026354300361908355	0.336333915856862	0.01828189986419678	probability of observing this or more number of mutations is too small
RPS6KC1	10439.0	0.03965006218813501	0.14707706057356	0.14809226219044874	probability of observing this or more number of mutations is too small
RPS8	10441.0	0.034887998066517725	0.001	1.0	observed < expected, pvalue set at 1
RPTN	26809.0	0.025521732122347745	0.14707706057356	0.11320229008844093	probability of observing this or more number of mutations is too small
RPTOR	30287.0	0.15154423045768806	0.300952752817675	0.18558239104652105	probability of observing this or more number of mutations is too small
RRAD	10446.0	0.024915436387478535	0.334520973626555	0.031105878588021225	probability of observing this or more number of mutations is too small
RRAGA	16963.0	0.04264234715392498	0.346435093148541	0.06272719488595824	probability of observing this or more number of mutations is too small
RREB1	10449.0	0.09341261929076217	0.34076548373333193	0.07465820700145616	probability of observing this or more number of mutations is too small
RRM1	10451.0	0.054094113205947904	0.001	1.0	observed < expected, pvalue set at 1
RS1	10457.0	0.0077215743151429865	0.18638295143294503	0.020227773817040263	probability of observing this or more number of mutations is too small
RSBN1	25642.0	0.07436820046924886	0.001	1.0	observed < expected, pvalue set at 1
RSPO1	21679.0	0.01484816821939406	0.33309611091417796	0.014904191950632265	probability of observing this or more number of mutations is too small
RSPO3	20866.0	0.014346165104353499	0.233689696751154	0.027849592841335386	probability of observing this or more number of mutations is too small
RTL1	14665.0	0.05734328588926124	0.21324425111786102	0.07929376522726667	probability of observing this or more number of mutations is too small
RTN2	10468.0	0.030497446918895457	0.001	1.0	observed < expected, pvalue set at 1
RTN4R	18601.0	0.021787092991020086	0.001	1.0	observed < expected, pvalue set at 1
RTP4	23992.0	0.007839619119557627	0.14707706057356	0.03945747022307568	probability of observing this or more number of mutations is too small
RUFY2	19761.0	0.031488992256840126	0.346435093148541	0.03037727411749369	probability of observing this or more number of mutations is too small
RUNX3	10473.0	0.05801698228376068	0.198897459650217	0.09442381580386315	probability of observing this or more number of mutations is too small
RUVBL1	10474.0	0.024845006188407487	0.962607231326214	2.930482425146348e-05	probability of observing this or more number of mutations is too small
RUVBL2	10475.0	0.0344136300469919	0.615035655443176	0.0023437466356213874	probability of observing this or more number of mutations is too small
RXFP3	24883.0	0.02640174334388832	0.001	1.0	observed < expected, pvalue set at 1
RXRA	10477.0	0.029843673970865535	0.773569658849452	0.004678724381123955	probability of observing this or more number of mutations is too small
RYR1	10483.0	0.2831186110682301	0.324720448101754	0.3121018886134866	probability of observing this or more number of mutations is too small
RYR2	10484.0	0.27954663447797373	2.915817931568922	4.032602204007417e-05	probability of observing this or more number of mutations is too small
RYR3	10485.0	0.2766186048014561	2.5460168764286077	0.00016668057316071471	probability of observing this or more number of mutations is too small
S100A10	10487.0	0.003249208995419469	0.001	1.0	observed < expected, pvalue set at 1
S1PR4	3170.0	0.0203708182306091	0.47615466797885203	0.0037947285025171414	probability of observing this or more number of mutations is too small
SACS	10519.0	0.16373498270968573	0.001	1.0	observed < expected, pvalue set at 1
SAMD11	28706.0	0.034814430818770066	0.895091335968969	7.606745501192076e-05	probability of observing this or more number of mutations is too small
SAMD8	26320.0	0.03866759384333834	0.316744230968516	0.046097305600871843	probability of observing this or more number of mutations is too small
SAP130	29813.0	0.07095060216152092	0.786390173249221	0.025253371609953237	probability of observing this or more number of mutations is too small
SAP18	10530.0	0.024019793297372763	0.327374435710851	0.031325073871092075	probability of observing this or more number of mutations is too small
SARS	10537.0	0.05777534605893421	0.001	1.0	observed < expected, pvalue set at 1
SART1	10538.0	0.09579807666610855	1.257312208973244	0.004382421686208446	probability of observing this or more number of mutations is too small
SATB1	10541.0	0.037480138786321886	0.34796431289969804	0.035323881094215644	probability of observing this or more number of mutations is too small
SBF1	10542.0	0.11262046473520414	0.8171555109778429	0.00435294970581283	probability of observing this or more number of mutations is too small
SBNO1	22973.0	0.07787008608829318	0.795376737696516	0.026947076158450906	probability of observing this or more number of mutations is too small
SBNO2	29158.0	0.12199858176317413	0.14707706057356	0.32319577347124656	probability of observing this or more number of mutations is too small
SBSPON	30362.0	0.01694689918013865	0.001	1.0	observed < expected, pvalue set at 1
SCAF11	10784.0	0.06761958191727824	0.14807706057356	0.1408334620297764	probability of observing this or more number of mutations is too small
SCAMP1	10563.0	0.015027744011737922	0.29353982783838695	0.027822106925639932	probability of observing this or more number of mutations is too small
SCAMP2	10564.0	0.01934656662791322	0.31045643352465196	0.025273222732535457	probability of observing this or more number of mutations is too small
SCAP	30634.0	0.07801902014060327	0.613486163211769	0.027056430807428256	probability of observing this or more number of mutations is too small
SCAPER	13081.0	0.09606081581768784	0.001	1.0	observed < expected, pvalue set at 1
SCEL	10573.0	0.023425775993144902	0.188891458264325	0.04961235491810467	probability of observing this or more number of mutations is too small
SCN10A	10582.0	0.08124526594156489	0.634883669567346	0.009017915625010699	probability of observing this or more number of mutations is too small
SCN1B	10586.0	0.01650889561206612	0.001	1.0	observed < expected, pvalue set at 1
SCN4B	10592.0	0.009828009199929098	0.14707706057356	0.04242696406095974	probability of observing this or more number of mutations is too small
SCN5A	10593.0	0.11994505447219908	0.298215739468792	0.14421926298550353	probability of observing this or more number of mutations is too small
SCN8A	10596.0	0.18301185712965554	0.312881910965682	0.22239805773524474	probability of observing this or more number of mutations is too small
SCN9A	10597.0	0.08335450820671286	0.14707706057356	0.2694946945696379	probability of observing this or more number of mutations is too small
SCNN1D	10601.0	0.03444016455553211	0.533660304608762	0.0027898353324108463	probability of observing this or more number of mutations is too small
SCRIB	30377.0	0.10313594872966465	0.001	1.0	observed < expected, pvalue set at 1
SCTR	10608.0	0.019188188507716565	0.19478587775333603	0.03914406922623246	probability of observing this or more number of mutations is too small
SCUBE1	13441.0	0.07119412477674064	0.001	1.0	observed < expected, pvalue set at 1
SCYL1	14372.0	0.042076952301665346	0.158894326517366	0.12366930692810349	probability of observing this or more number of mutations is too small
SDAD1	25537.0	0.030026392839055734	0.300952752817675	0.03667188820941155	probability of observing this or more number of mutations is too small
SDC1	10658.0	0.015368224664830175	0.33060413133020194	0.008685843271902183	probability of observing this or more number of mutations is too small
SDK1	19307.0	0.11970597099951528	0.333164261203455	0.1260273041104203	probability of observing this or more number of mutations is too small
SEC13	10697.0	0.01897658615848567	0.001	1.0	observed < expected, pvalue set at 1
SEC24A	10703.0	0.04623676150231425	0.002	1.0	observed < expected, pvalue set at 1
SECISBP2	30972.0	0.031843889197391145	0.001	1.0	observed < expected, pvalue set at 1
SEL1L2	15897.0	0.0252963699848487	0.308797205850991	0.025425051740177014	probability of observing this or more number of mutations is too small
SELE	10718.0	0.020546177663133332	0.001	1.0	observed < expected, pvalue set at 1
SELP	10721.0	0.029418879454037337	0.001	1.0	observed < expected, pvalue set at 1
SEMA3A	10723.0	0.03759981232347815	0.267914623072443	0.07057556301663394	probability of observing this or more number of mutations is too small
SEMA3C	10725.0	0.03719979084526883	0.5818869234749809	0.0037311404496146385	probability of observing this or more number of mutations is too small
SEMA4D	10732.0	0.04564316789109503	0.001	1.0	observed < expected, pvalue set at 1
SENP5	28407.0	0.04057533070777948	0.001	1.0	observed < expected, pvalue set at 1
SEPT12	26348.0	0.01725739730912341	0.001	1.0	observed < expected, pvalue set at 1
SEPT2	7729.0	0.019236521061832244	0.346435093148541	0.01985469925235732	probability of observing this or more number of mutations is too small
SEPT3	10750.0	0.01989290905881183	0.320363696353931	0.028077546928367277	probability of observing this or more number of mutations is too small
SEPT4	9165.0	0.021229846424115385	0.30274564707125	0.014053184428815691	probability of observing this or more number of mutations is too small
SEPT8	16511.0	0.02921189453864759	0.336333915856862	0.03120958827036261	probability of observing this or more number of mutations is too small
SERAC1	21061.0	0.030732538733702873	0.624911120686594	0.001693728210368216	probability of observing this or more number of mutations is too small
SERHL2	29446.0	0.014254940315778774	0.838375540983127	0.003575628932320128	probability of observing this or more number of mutations is too small
SERINC1	13464.0	0.0196784046278962	0.001	1.0	observed < expected, pvalue set at 1
SERINC4	32237.0	0.019579888838145546	0.307955433012906	0.019323505362289432	probability of observing this or more number of mutations is too small
SERPINA3	16.0	0.012532833490481166	0.152746721094582	0.03212868690021643	probability of observing this or more number of mutations is too small
SERPINH1	1546.0	0.026919275501308584	0.45918344506298603	0.007495478170671209	probability of observing this or more number of mutations is too small
SERTAD4	25236.0	0.013145493697852409	0.426189613666812	0.006327149440903448	probability of observing this or more number of mutations is too small
SESN3	23060.0	0.022439089241001388	0.307105785961931	0.0245448809433876	probability of observing this or more number of mutations is too small
SESTD1	18379.0	0.030675115139857927	0.324358557756721	0.03623876149363307	probability of observing this or more number of mutations is too small
SETBP1	15573.0	0.08747957242609007	0.30274564707125	0.08378510914548777	probability of observing this or more number of mutations is too small
SETD1B	29187.0	0.0831889213621488	0.313881910965682	0.06759345255051528	probability of observing this or more number of mutations is too small
SETD3	20493.0	0.03039396079388236	0.184162528083937	0.0763726575562078	probability of observing this or more number of mutations is too small
SETD5	25566.0	0.08502747494992736	1.214216546001134	0.0014323343504605455	probability of observing this or more number of mutations is too small
SETD9	28508.0	0.015021791275638439	0.453042835187582	0.0058665105932644715	probability of observing this or more number of mutations is too small
SETX	445.0	0.09881622224606268	0.001	1.0	observed < expected, pvalue set at 1
SEZ6	15955.0	0.045054302768427736	0.34401518768361206	0.03525897689040637	probability of observing this or more number of mutations is too small
SF1	12950.0	0.06946719431146427	0.001	1.0	observed < expected, pvalue set at 1
SF3A3	10767.0	0.028520286780852794	0.32560030281311897	0.042498980364407433	probability of observing this or more number of mutations is too small
SF3B1	10768.0	0.1519062031259812	0.7462119182187049	0.10273949586172966	probability of observing this or more number of mutations is too small
SF3B3	10770.0	0.07690426916049763	0.630882496138751	0.036479665251510585	probability of observing this or more number of mutations is too small
SFPQ	10774.0	0.043394543285958986	0.001	1.0	observed < expected, pvalue set at 1
SFXN5	16073.0	0.02049229561944699	0.321056690512992	0.023917931346446198	probability of observing this or more number of mutations is too small
SGCB	10806.0	0.013318312320453904	0.001	1.0	observed < expected, pvalue set at 1
SGCZ	14075.0	0.013835162193545263	0.314454687161942	0.015261020861593868	probability of observing this or more number of mutations is too small
SGK3	10812.0	0.020729539563423702	0.19255605835682002	0.05734731732214963	probability of observing this or more number of mutations is too small
SGSH	10818.0	0.03191925537017115	0.001	1.0	observed < expected, pvalue set at 1
SGTB	23567.0	0.01222089581265824	0.330088938941779	0.012692317647902811	probability of observing this or more number of mutations is too small
SH3BP4	10826.0	0.04375879586411824	0.311273544400891	0.040614915061451554	probability of observing this or more number of mutations is too small
SH3TC2	29427.0	0.04627199285597184	0.002	1.0	observed < expected, pvalue set at 1
SHE	27004.0	0.027439279160703257	0.001	1.0	observed < expected, pvalue set at 1
SHISA6	34491.0	0.03517925101791177	0.299134179531649	0.041897942046315716	probability of observing this or more number of mutations is too small
SHROOM3	30422.0	0.08309078046169258	0.14707706057356	0.3262621289912089	probability of observing this or more number of mutations is too small
SI	10856.0	0.06975343641473974	0.6447771386147461	0.00645552940748903	probability of observing this or more number of mutations is too small
SIDT2	24272.0	0.05249735872735364	0.45918344506298603	0.022146567646184067	probability of observing this or more number of mutations is too small
SIGLEC5	10874.0	0.03785072076215394	0.289686497870187	0.04131073382419455	probability of observing this or more number of mutations is too small
SIPA1L1	20284.0	0.08250761595466001	0.47615466797885203	0.04138114790499072	probability of observing this or more number of mutations is too small
SIRT1	14929.0	0.033844806786293515	0.17469082894865604	0.08433625602301908	probability of observing this or more number of mutations is too small
SIRT2	10886.0	0.01912469300556579	0.31045643352465196	0.01820229416938691	probability of observing this or more number of mutations is too small
SIX3	10889.0	0.020781020251265936	0.33260920439544106	0.007491307324632694	probability of observing this or more number of mutations is too small
SIX4	10890.0	0.06230556050539203	0.30724844047579	0.07879818484218223	probability of observing this or more number of mutations is too small
SKAP2	15687.0	0.013933430344280871	0.3096309302579	0.013464916447377292	probability of observing this or more number of mutations is too small
SLAMF6	21392.0	0.009302941829129878	0.18001128674950898	0.012925607111758676	probability of observing this or more number of mutations is too small
SLC10A7	23088.0	0.01397467827790836	0.259439491985675	0.024597282065152794	probability of observing this or more number of mutations is too small
SLC12A5	13818.0	0.07954559763543224	0.29736152251219605	0.09807428639516211	probability of observing this or more number of mutations is too small
SLC12A9	17435.0	0.04715035763479734	0.20031346316094398	0.10289965928015765	probability of observing this or more number of mutations is too small
SLC15A2	10921.0	0.02790182413512109	0.30624844047579	0.03729974652791509	probability of observing this or more number of mutations is too small
SLC15A3	18068.0	0.056265811108215165	0.18534736905728103	0.10105634135347973	probability of observing this or more number of mutations is too small
SLC16A12	23094.0	0.019347139598853834	0.001	1.0	observed < expected, pvalue set at 1
SLC16A13	31037.0	0.02056481661420869	0.29548550745637603	0.028865659309673095	probability of observing this or more number of mutations is too small
SLC17A4	10932.0	0.017747643233384482	0.311273544400891	0.013580694043149606	probability of observing this or more number of mutations is too small
SLC17A5	10933.0	0.018795927505996835	0.34871475405035196	0.012213267370307195	probability of observing this or more number of mutations is too small
SLC19A1	10937.0	0.044352835761800144	0.334052081797976	0.025178960911393194	probability of observing this or more number of mutations is too small
SLC1A2	10940.0	0.026548470463321792	0.001	1.0	observed < expected, pvalue set at 1
SLC1A5	10943.0	0.033985381147625275	0.001	1.0	observed < expected, pvalue set at 1
SLC22A1	10963.0	0.021648661628465005	0.14707706057356	0.1026529182069055	probability of observing this or more number of mutations is too small
SLC22A10	18057.0	0.017238211873420686	0.5660137285636769	0.0006137980343444759	probability of observing this or more number of mutations is too small
SLC22A4	10968.0	0.031903681877796825	0.614868336266562	0.011786395095590067	probability of observing this or more number of mutations is too small
SLC24A4	10978.0	0.03443451246687981	0.453042835187582	0.012150631466697122	probability of observing this or more number of mutations is too small
SLC25A12	10982.0	0.03239363753743646	0.001	1.0	observed < expected, pvalue set at 1
SLC25A23	19375.0	0.03271078447430849	0.463067610776812	0.009959156533766183	probability of observing this or more number of mutations is too small
SLC25A25	20663.0	0.03622041032863457	0.29448550745637603	0.055905619750302546	probability of observing this or more number of mutations is too small
SLC25A53	31894.0	0.006734029455374135	0.288646775994586	0.0038204395819071905	probability of observing this or more number of mutations is too small
SLC26A2	10994.0	0.02171530634907714	0.47615466797885203	0.005790221102060986	probability of observing this or more number of mutations is too small
SLC26A6	14472.0	0.03365417945966006	0.21364023661085102	0.06788931373509341	probability of observing this or more number of mutations is too small
SLC26A8	14468.0	0.03892095162190257	0.14707706057356	0.16932702661827764	probability of observing this or more number of mutations is too small
SLC27A1	10995.0	0.04059936756719845	0.326203631448657	0.030979003550498554	probability of observing this or more number of mutations is too small
SLC2A1	11005.0	0.03039888249012769	0.001	1.0	observed < expected, pvalue set at 1
SLC2A4RG	15930.0	0.020293779145458976	0.335440140687682	0.007837380392918468	probability of observing this or more number of mutations is too small
SLC2A7	13445.0	0.023145238916652145	0.001	1.0	observed < expected, pvalue set at 1
SLC30A3	11014.0	0.02295678593158802	0.181049048790231	0.05644049198952916	probability of observing this or more number of mutations is too small
SLC30A4	11015.0	0.018681263944679186	0.327941605661282	0.017703927961593476	probability of observing this or more number of mutations is too small
SLC30A5	19089.0	0.03261990455696383	0.297291455108301	0.04619140515419587	probability of observing this or more number of mutations is too small
SLC32A1	11018.0	0.03273391118591046	0.308797205850991	0.02941171421000014	probability of observing this or more number of mutations is too small
SLC35F2	23615.0	0.013824050467596076	0.001	1.0	observed < expected, pvalue set at 1
SLC36A3	19659.0	0.018208431459298867	0.217113663606274	0.03084908382809383	probability of observing this or more number of mutations is too small
SLC36A4	19660.0	0.01781222694202274	0.001	1.0	observed < expected, pvalue set at 1
SLC38A1	13447.0	0.02151355897479721	0.30274564707125	0.027915196098231315	probability of observing this or more number of mutations is too small
SLC38A10	28237.0	0.06680050858512519	0.14807706057356	0.15454283258386314	probability of observing this or more number of mutations is too small
SLC38A7	25582.0	0.027091777893736766	0.001	1.0	observed < expected, pvalue set at 1
SLC38A8	32434.0	0.017145432018991404	0.001	1.0	observed < expected, pvalue set at 1
SLC39A10	20861.0	0.04035341405080033	0.753727721240385	0.018507983772073227	probability of observing this or more number of mutations is too small
SLC39A14	20858.0	0.025091185027995004	0.001	1.0	observed < expected, pvalue set at 1
SLC43A2	23087.0	0.03487168140969277	0.314454687161942	0.05096069817293714	probability of observing this or more number of mutations is too small
SLC44A1	18798.0	0.029589188614175473	0.34076548373333193	0.028457556684244573	probability of observing this or more number of mutations is too small
SLC44A5	28524.0	0.02840065789568254	0.19932337598555602	0.05562635429831259	probability of observing this or more number of mutations is too small
SLC45A4	29196.0	0.05101485849221678	0.27424411233792895	0.07679463720849725	probability of observing this or more number of mutations is too small
SLC47A2	26439.0	0.022059380200402212	0.29415412114712	0.017349546854615257	probability of observing this or more number of mutations is too small
SLC4A1	11027.0	0.04450428735079926	0.26458875606675203	0.07481533545889266	probability of observing this or more number of mutations is too small
SLC4A1AP	13813.0	0.0344556016244736	0.194735882838721	0.07731841511660946	probability of observing this or more number of mutations is too small
SLC4A5	18168.0	0.056333529750026895	0.316744230968516	0.07089547595205636	probability of observing this or more number of mutations is too small
SLC4A8	11034.0	0.056341511444559504	0.262891853208673	0.10892815400209896	probability of observing this or more number of mutations is too small
SLC5A10	23155.0	0.03692752083385972	0.312881910965682	0.04434047703699673	probability of observing this or more number of mutations is too small
SLC5A2	11037.0	0.04186603220771419	0.426189613666812	0.01394440860132674	probability of observing this or more number of mutations is too small
SLC5A6	11041.0	0.027984741629707953	0.31748819559224295	0.026557693086648283	probability of observing this or more number of mutations is too small
SLC6A12	11045.0	0.026574367184363686	0.001	1.0	observed < expected, pvalue set at 1
SLC6A17	31399.0	0.03958854869618009	0.001	1.0	observed < expected, pvalue set at 1
SLC6A20	30927.0	0.031017550421342074	0.308797205850991	0.03880828337009109	probability of observing this or more number of mutations is too small
SLC6A3	11049.0	0.04059519134592359	0.295426139853306	0.0400751003878953	probability of observing this or more number of mutations is too small
SLC6A9	11056.0	0.05030752569630356	0.30551136540264195	0.0561716332789067	probability of observing this or more number of mutations is too small
SLC7A14	29326.0	0.03444014662834872	0.16149281629860698	0.09854354335258027	probability of observing this or more number of mutations is too small
SLC9A3R2	11076.0	0.025143867600512876	0.24893677913588003	0.028360065093366284	probability of observing this or more number of mutations is too small
SLCO1B1	10959.0	0.019801607448179163	0.001	1.0	observed < expected, pvalue set at 1
SLCO1B3	10961.0	0.02352599623931821	0.002	1.0	observed < expected, pvalue set at 1
SLCO1B7	32934.0	0.021659081401736252	0.290674564531907	0.016926630528560367	probability of observing this or more number of mutations is too small
SLCO5A1	19046.0	0.040175918043662454	0.001	1.0	observed < expected, pvalue set at 1
SLFN12	25500.0	0.016746965400392548	0.14707706057356	0.0798549393566824	probability of observing this or more number of mutations is too small
SLFN5	28286.0	0.02633467333880675	0.40340507381604795	0.01079056924407403	probability of observing this or more number of mutations is too small
SLIT1	11085.0	0.0853266461288784	0.453042835187582	0.04304407455720897	probability of observing this or more number of mutations is too small
SLIT3	11087.0	0.08928886753852142	0.741015372252299	0.006384990869559576	probability of observing this or more number of mutations is too small
SLITRK3	23501.0	0.03400461337785492	0.001	1.0	observed < expected, pvalue set at 1
SLX4	23845.0	0.07465781548398101	0.545616681233765	0.012237791105788291	probability of observing this or more number of mutations is too small
SMAD2	6768.0	0.055919513571097874	1.4109204620869191	0.001650240574080204	probability of observing this or more number of mutations is too small
SMAD4	6770.0	0.053486016236954856	0.615910866025812	0.05492880658170165	probability of observing this or more number of mutations is too small
SMAD6	6772.0	0.07343406476557487	0.838375540983127	0.012925437928411996	probability of observing this or more number of mutations is too small
SMARCA1	11097.0	0.03434415868502619	0.29636152251219605	0.05477576084941272	probability of observing this or more number of mutations is too small
SMARCA2	11098.0	0.18413636043269607	0.45918344506298603	0.2021566958533205	probability of observing this or more number of mutations is too small
SMARCC1	11104.0	0.06522986207072294	0.564570645666798	0.034241203139671154	probability of observing this or more number of mutations is too small
SMARCD1	11106.0	0.030699709733256503	0.31145643352465197	0.041497654567266694	probability of observing this or more number of mutations is too small
SMC2	14011.0	0.046177841095477054	0.28005196697704304	0.07609437313000002	probability of observing this or more number of mutations is too small
SMC3	2468.0	0.13184024484583481	1.489105162354035	0.005574245932699641	probability of observing this or more number of mutations is too small
SMCHD1	29090.0	0.09599296905168578	0.7547083010068	0.04077135448540117	probability of observing this or more number of mutations is too small
SMCO4	24810.0	0.0033181528797709527	0.001	1.0	observed < expected, pvalue set at 1
SMCR8	17921.0	0.03364463835619976	0.5840486987239359	0.001969865888941496	probability of observing this or more number of mutations is too small
SMG6	17809.0	0.07148300676794077	0.7124325932484049	0.0041697842177838675	probability of observing this or more number of mutations is too small
SMG8	25551.0	0.04183212714181157	0.14707706057356	0.15750119533157728	probability of observing this or more number of mutations is too small
SMNDC1	16900.0	0.015421723589648932	0.753727721240385	0.006199336838038	probability of observing this or more number of mutations is too small
SMPD4	32949.0	0.050722401705074895	0.001	1.0	observed < expected, pvalue set at 1
SMTN	11126.0	0.08036672704912041	0.346435093148541	0.06991724515623579	probability of observing this or more number of mutations is too small
SMURF2	16809.0	0.034219987148546925	0.433234314811936	0.019398886956736063	probability of observing this or more number of mutations is too small
SNAI1	11128.0	0.01386257953307685	0.30004658130366496	0.018089807505131648	probability of observing this or more number of mutations is too small
SNAI3	18411.0	0.015327412750386345	0.30624844047579	0.01272030948634489	probability of observing this or more number of mutations is too small
SNAPC5	15484.0	0.004716940717473947	0.47615466797885203	0.0008636002110120496	probability of observing this or more number of mutations is too small
